saleName="住院卡"	,	regName="国寿附加绿舟住院费用补偿医疗保险 国寿附加绿舟意外费用补偿医疗保险"
saleName="住院卡"	,	regName="国寿附加绿舟住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="团意险"	,	regName="国寿绿洲团体意外伤害保险（A型）（2013版 国寿附加绿洲意外费用补偿团体医疗保险 国寿附加绿洲意外住院定额给付团体医疗保险"
saleName="国内游计划"	,	regName="国寿旅行综合意外伤害保险（2013版）"
saleName="慧择健康保障计划（国寿版）"	,	regName="国寿绿舟意外伤害保险（2013版） 国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟住院定额给付医疗保险"
saleName="慧择健康保障计划（国寿版）"	,	regName="国寿附加绿舟重症监护定额给付医疗保险 国寿附加绿舟重大疾病保险"
saleName="慧择吉祥行意外伤害保险产品"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择吉祥高风险职业意外保险（基本计划）5类职业适用"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择吉祥高风险职业意外保险（基本计划）6类职业适用"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择吉祥高风险职业意外保险（高端计划）5类职业适用"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择吉祥高风险职业意外保险（高端计划）6类职业适用"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择安心意外保障（国寿版）1－2类"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择安心意外保障（国寿版）1－2类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择安心意外保障（国寿版）1－2类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择安心意外保障（国寿版）3类"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择安心意外保障（国寿版）3类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择安心意外保障（国寿版）3类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择安心意外保障（国寿版）4类"	,	regName="国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险 国寿绿舟意外伤害保险（2013版）"
saleName="慧择安心意外保障（国寿版）4类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择安心意外保障（国寿版）4类"	,	regName="国寿通泰交通意外伤害保险（A款）（2013版） 国寿通泰交通意外伤害保险（A款）（2013版）"
saleName="慧择无忧综合意外险（国寿版）（基本计划）"	,	regName="国寿绿舟意外伤害保险（2013版） 国寿附加绿舟意外费用补偿医疗保险"
saleName="慧择无忧综合意外险（国寿版）（白金计划）"	,	regName="国寿绿舟意外伤害保险（2013版） 国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险"
saleName="慧择无忧综合意外险（国寿版）（钻石计划）"	,	regName="国寿绿舟意外伤害保险（2013版） 国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险"
saleName="慧择无忧综合意外险（国寿版）（黄金计划）"	,	regName="国寿绿舟意外伤害保险（2013版） 国寿附加绿舟意外费用补偿医疗保险 国寿附加绿舟意外住院定额给付医疗保险"
