saleName="携程2015航意险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015航意险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险B款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险B款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险C款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险C款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险D款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程2015铁意险D款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险A款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险A款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险B款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险B款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险C款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险C款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险D款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险D款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险E款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险E款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险F款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险F款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险G款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程乘意险G款（新版）"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程高额航空意外险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程高额航空意外险A款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程高额航空意外险B款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="携程高额航空意外险B款"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
