saleName="安馒三代旅意险1"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险1"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险2"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险2"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险3"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险3"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险4"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险4"	,	regName="旅游综合意外伤害保险"
saleName="安馒三代旅意险5"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒三代旅意险5"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒三代旅意险6"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒三代旅意险6"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒二代旅意险1"	,	regName="旅游综合意外伤害保险"
saleName="安馒二代旅意险1"	,	regName="旅游综合意外伤害保险"
saleName="安馒二代旅意险2"	,	regName="旅游综合意外伤害保险"
saleName="安馒二代旅意险2"	,	regName="旅游综合意外伤害保险"
saleName="安馒旅意险E1"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒旅意险E1"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="安馒旅意险F1"	,	regName="旅游综合意外伤害保险"
saleName="安馒旅意险F1"	,	regName="旅游综合意外伤害保险"
saleName="安馒旅意险F2"	,	regName="旅游综合意外伤害保险"
saleName="安馒旅意险F2"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境游销售型]10万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]10万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]20万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]20万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]30万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]30万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]50万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境游销售型]50万计划"	,	regName="旅游综合意外伤害保险;出行关爱交通工具意外伤害保险"
saleName="新华保险[国内出境自助游高风险]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境自助游高风险]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境自助游高风险]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境自助游高风险]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]10万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]10万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]50万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境跟团游]50万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境高原险]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境高原险]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境高原险]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内出境高原险]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]10万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]10万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]20万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]30万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]50万计划"	,	regName="旅游综合意外伤害保险"
saleName="新华保险[国内跟团游]50万计划"	,	regName="旅游综合意外伤害保险"
saleName="新卫士团队B1"	,	regName="旅游综合意外伤害保险"
saleName="新卫士团队B1"	,	regName="旅游综合意外伤害保险"
saleName="新卫士随团游（5-10天）"	,	regName="旅游综合意外伤害保险"
saleName="新卫士随团游（5-10天）"	,	regName="旅游综合意外伤害保险"
