saleName="i健康定期重大疾病保险"	,	regName="i健康定期重大疾病保险"
saleName="i健康定期重大疾病保险"	,	regName="i健康定期重大疾病保险"
saleName="i她女性特定疾病保险"	,	regName="i她女性特定疾病保险"
saleName="i她女性特定疾病保险"	,	regName="i她女性特定疾病保险"
saleName="i守护定期寿险"	,	regName="i守护定期寿险"
saleName="i守护定期寿险"	,	regName="i守护定期寿险"
saleName="i成长少儿教育金保障计划"	,	regName="i成长少儿年金保险;附加随意领年金保险（万能型）"
saleName="i成长少儿教育金保障计划"	,	regName="i成长少儿年金保险;附加随意领年金保险（万能型）"
saleName="i相伴重大疾病保障计划（升级版）"	,	regName="i健康定期重大疾病保险附加i相伴重大疾病保险"
saleName="i相伴重大疾病保障计划（升级版）"	,	regName="i健康定期重大疾病保险附加i相伴重大疾病保险"
saleName="i相依恶性肿瘤疾病保险"	,	regName="i相依恶性肿瘤疾病保险"
saleName="i相依恶性肿瘤疾病保险"	,	regName="i相依恶性肿瘤疾病保险"
saleName="i相依重大疾病保险"	,	regName="i相依重大疾病保险"
saleName="i相依重大疾病保险"	,	regName="i相依重大疾病保险"
saleName="i相随交通工具意外伤害保险"	,	regName="i相随交通工具意外伤害保险"
saleName="i相随交通工具意外伤害保险"	,	regName="i相随交通工具意外伤害保险"
saleName="i相随综合意外伤害保险"	,	regName="i相随综合意外伤害保险"
saleName="i相随综合意外伤害保险"	,	regName="i相随综合意外伤害保险"
saleName="i自由境外旅游保障计划"	,	regName="i自由境外意外伤害保险;附加i自由境外救援医疗保险"
saleName="i自由境外旅游保障计划"	,	regName="i自由境外意外伤害保险;附加i自由境外救援医疗保险"
saleName="i随行两全保险"	,	regName="i相随意外伤害保险;附加i相随意外伤害医疗保险"
saleName="i随行两全保险"	,	regName="i相随意外伤害保险;附加i相随意外伤害医疗保险"
saleName="安心宝贝少儿重大疾病保障计划"	,	regName="安心宝贝少儿两全保险;附加安心宝贝提前给付重大疾病保险"
saleName="安心宝贝少儿重大疾病保障计划"	,	regName="安心宝贝少儿两全保险;附加安心宝贝提前给付重大疾病保险"
