saleName="新华一年期旅行意外险无忧型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华一年期旅行意外险无忧型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华一年期旅行意外险畅游型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华一年期旅行意外险畅游型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华一年期普通意外险乐享型"	,	regName="祥瑞A款意外伤害保险;附加祥泰A款意外伤害医疗保险;附加祥禄意外住院津贴医疗保险"
saleName="新华一年期普通意外险乐享型"	,	regName="祥瑞A款意外伤害保险;附加祥泰A款意外伤害医疗保险;附加祥禄意外住院津贴医疗保险"
saleName="新华一年期普通意外险尊享型"	,	regName="祥瑞A款意外伤害保险;附加祥泰A款意外伤害医疗保险;附加祥禄意外住院津贴医疗保险"
saleName="新华一年期普通意外险尊享型"	,	regName="祥瑞A款意外伤害保险;附加祥泰A款意外伤害医疗保险;附加祥禄意外住院津贴医疗保险"
saleName="新华乐行自驾意外伤害保险A款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险A款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险B款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险B款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险C款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险C款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险D款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华乐行自驾意外伤害保险D款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华全年交通工具意外险尊享款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华全年交通工具意外险尊享款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华全年交通工具意外险经典款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华全年交通工具意外险经典款"	,	regName="出行关爱交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2014款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2014款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2014款长期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2014款长期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2015款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内旅行无忧意外伤害保险2015款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险2014款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险2014款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险2015款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险2015款短期型"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险升级版"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险升级版"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险升级版"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华国内高原短途旅游保险升级版"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划基础款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划基础款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划尊享款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划尊享款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划经济款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="新华境外旅游保险计划经济款"	,	regName="旅游综合意外伤害保险;祥安交通工具意外伤害保险"
saleName="途牛火车意外伤害保险方案二"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="途牛火车意外伤害保险方案二"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="途牛航空意外险方案一"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="途牛航空意外险方案一"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="途牛航空意外险方案二"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
saleName="途牛航空意外险方案二"	,	regName="出行关爱交通工具意外伤害保险;附加祥泰意外伤害医疗保险"
